# x y z us_num us_exact err_us uc_num uc_exact err_uc u_num u_exact err_u
8.387096774194e-01 5.161290322581e-01 7.419354838710e-01 8.686118603375e-01 8.687977858652e-01 1.859255276401e-04 4.343131485350e-01 4.343988929326e-01 8.574439755982e-05 9.655720731564e-01 9.657748519889e-01 2.027788325609e-04
8.709677419355e-01 5.161290322581e-01 7.419354838710e-01 9.492710084726e-01 9.494294120004e-01 1.584035277455e-04 4.746414277062e-01 4.747147060002e-01 7.327829396292e-05 1.055233868199e+00 1.055406752603e+00 1.728844036872e-04
9.032258064516e-01 5.161290322581e-01 7.419354838710e-01 1.039409075744e+00 1.039535646726e+00 1.265709818026e-04 5.197090747638e-01 5.197678233630e-01 5.874859921517e-05 1.155432590060e+00 1.155570837872e+00 1.382478123282e-04
9.354838709677e-01 5.161290322581e-01 7.419354838710e-01 1.139741221911e+00 1.139831146233e+00 8.992432152533e-05 5.698736842823e-01 5.699155731164e-01 4.188883407708e-05 1.266963234099e+00 1.267061535440e+00 9.830134103384e-05
9.677419354839e-01 5.161290322581e-01 7.419354838710e-01 1.251008631610e+00 1.251056554209e+00 4.792259902509e-05 6.255058682541e-01 6.255282771047e-01 2.240885054172e-05 1.390649728196e+00 1.390702161226e+00 5.243303021585e-05
1.000000000000e+00 5.161290322581e-01 7.419354838710e-01 1.373978501842e+00 1.373978501842e+00 0.000000000000e+00 6.869892509212e-01 6.869892509212e-01 0.000000000000e+00 1.527344919430e+00 1.527344919430e+00 0.000000000000e+00
0.000000000000e+00 5.483870967742e-01 7.419354838710e-01 3.934528830422e-01 3.934528830422e-01 0.000000000000e+00 1.967264415211e-01 1.967264415211e-01 0.000000000000e+00 4.373709349481e-01 4.373709349481e-01 0.000000000000e+00
3.225806451613e-02 5.483870967742e-01 7.419354838710e-01 3.934062389775e-01 3.934539658546e-01 4.772687707222e-05 1.967046591625e-01 1.967269829273e-01 2.232376476632e-05 4.373199162625e-01 4.373721386263e-01 5.222236383068e-05
6.451612903226e-02 5.483870967742e-01 7.419354838710e-01 3.933806720815e-01 3.934702080407e-01 8.953595923122e-05 1.966933839796e-01 1.967351040204e-01 4.172004075004e-05 4.372923104540e-01 4.373901938000e-01 9.788334600813e-05
9.677419354839e-02 5.483870967742e-01 7.419354838710e-01 3.934145948581e-01 3.935405908474e-01 1.259959892732e-04 1.967117966405e-01 1.967702954237e-01 5.849878320704e-05 4.373308038894e-01 4.374684328860e-01 1.376289966328e-04
1.290322580645e-01 5.483870967742e-01 7.419354838710e-01 3.935724324625e-01 3.937300830192e-01 1.576505567505e-04 1.967920901967e-01 1.968650415096e-01 7.295131287016e-05 4.375070024474e-01 4.376790765792e-01 1.720741318043e-04
1.612903225806e-01 5.483870967742e-01 7.419354838710e-01 3.939446353127e-01 3.941296407986e-01 1.850054858924e-04 1.969794752973e-01 1.970648203993e-01 8.534510197675e-05 4.379214449483e-01 4.381232338521e-01 2.017889038013e-04
1.935483870968e-01 5.483870967742e-01 7.419354838710e-01 3.946476872171e-01 3.948562079260e-01 2.085207088821e-04 1.973321832734e-01 1.974281039630e-01 9.592068957687e-05 4.387036116593e-01 4.389309019554e-01 2.272902960148e-04
2.258064516129e-01 5.483870967742e-01 7.419354838710e-01 3.958241093743e-01 3.960527156394e-01 2.286062650769e-04 1.979214672876e-01 1.980263578197e-01 1.048905320651e-04 4.400119282822e-01 4.402609664176e-01 2.490381353460e-04
2.580645161290e-01 5.483870967742e-01 7.419354838710e-01 3.976424611879e-01 3.978880826749e-01 2.456214869829e-04 1.988316020189e-01 1.989440413374e-01 1.124393185392e-04 4.420337664675e-01 4.423012010451e-01 2.674345776185e-04
2.903225806452e-01 5.483870967742e-01 7.419354838710e-01 4.002973389879e-01 4.005572152664e-01 2.598762784478e-04 2.001598824213e-01 2.002786076332e-01 1.187252118393e-04 4.449854420687e-01 4.452682679224e-01 2.828258536751e-04
3.225806451613e-01 5.483870967742e-01 7.419354838710e-01 4.040093736151e-01 4.042810071455e-01 2.716335303785e-04 2.020166220223e-01 2.021405035727e-01 1.238815504883e-04 4.491122121898e-01 4.494077174115e-01 2.955052216978e-04
3.548387096774e-01 5.483870967742e-01 7.419354838710e-01 4.090252275655e-01 4.093063395418e-01 2.811119763144e-04 2.045251510945e-01 2.046531697709e-01 1.280186764206e-04 4.546882717952e-01 4.549939881528e-01 3.057163576148e-04
3.870967741935e-01 5.483870967742e-01 7.419354838710e-01 4.156175921454e-01 4.159060811828e-01 2.884890373615e-04 2.078218149152e-01 2.079530405914e-01 1.312256762140e-04 4.620167503745e-01 4.623304070643e-01 3.136566898223e-04
4.193548387097e-01 5.483870967742e-01 7.419354838710e-01 4.240851849030e-01 4.243790882936e-01 2.939033905633e-04 2.120559722326e-01 2.121895441468e-01 1.335719141613e-04 4.714297089532e-01 4.717491893419e-01 3.194803887163e-04
4.516129032258e-01 5.483870967742e-01 7.419354838710e-01 4.347527474832e-01 4.350502045974e-01 2.974571142107e-04 2.173899940055e-01 2.175251022987e-01 1.351082932321e-04 4.832881376064e-01 4.836114384596e-01 3.233008532081e-04
4.838709677419e-01 5.483870967742e-01 7.419354838710e-01 4.479710439810e-01 4.482702613151e-01 2.992173341331e-04 2.239992624443e-01 2.241351306576e-01 1.358682132565e-04 4.979819535555e-01 4.983071461693e-01 3.251926137413e-04
5.161290322581e-01 5.483870967742e-01 7.419354838710e-01 4.641168598314e-01 4.644160771655e-01 2.992173341393e-04 2.320721703695e-01 2.322080385828e-01 1.358682132513e-04 5.159299998868e-01 5.162551925005e-01 3.251926137436e-04
5.483870967742e-01 5.483870967742e-01 7.419354838710e-01 4.835930012511e-01 4.838904583653e-01 2.974571142280e-04 2.418101208894e-01 2.419452291827e-01 1.351082932175e-04 5.375800449078e-01 5.379033457610e-01 3.233008532149e-04
5.806451612903e-01 5.483870967742e-01 7.419354838710e-01 5.068282952384e-01 5.071221986289e-01 2.939033905899e-04 2.534275274003e-01 2.535610993145e-01 1.335719141382e-04 5.634087821476e-01 5.637282625363e-01 3.194803887262e-04
6.129032258065e-01 5.483870967742e-01 7.419354838710e-01 5.342775901314e-01 5.345660791687e-01 2.884890373948e-04 2.671518139082e-01 2.672830395844e-01 1.312256761846e-04 5.939218310001e-01 5.942354876899e-01 3.136566898345e-04
6.451612903226e-01 5.483870967742e-01 7.419354838710e-01 5.664217567186e-01 5.667028686949e-01 2.811119763518e-04 2.832234156711e-01 2.833514343475e-01 1.280186763860e-04 6.296537380055e-01 6.299594543632e-01 3.057163576276e-04
6.774193548387e-01 5.483870967742e-01 7.419354838710e-01 6.037676898851e-01 6.040393234155e-01 2.716335304151e-04 3.018957801573e-01 3.020196617077e-01 1.238815504512e-04 6.711679787536e-01 6.714634839753e-01 2.955052217086e-04
7.096774193548e-01 5.483870967742e-01 7.419354838710e-01 6.468483107579e-01 6.471081870364e-01 2.598762784810e-04 3.234353683064e-01 3.235540935182e-01 1.187252118017e-04 7.190569603700e-01 7.193397862237e-01 2.828258536829e-04
7.419354838710e-01 5.483870967742e-01 7.419354838710e-01 6.962225692742e-01 6.964681907612e-01 2.456214870102e-04 3.481216560621e-01 3.482340953806e-01 1.124393185029e-04 7.739420245057e-01 7.742094590833e-01 2.674345776218e-04
7.741935483871e-01 5.483870967742e-01 7.419354838710e-01 7.524754470266e-01 7.527040532917e-01 2.286062650974e-04 3.762471361138e-01 3.763520266458e-01 1.048905320318e-04 8.364734506718e-01 8.367224888072e-01 2.490381353453e-04
8.064516129032e-01 5.483870967742e-01 7.419354838710e-01 8.162179601183e-01 8.164264808272e-01 2.085207088951e-04 4.081173197240e-01 4.082132404136e-01 9.592068954778e-05 9.073304596303e-01 9.075577499263e-01 2.272902960100e-04
8.387096774194e-01 5.483870967742e-01 7.419354838710e-01 8.880871615791e-01 8.882721670650e-01 1.850054858987e-04 4.440507384305e-01 4.441360835325e-01 8.534510195274e-05 9.872212163456e-01 9.874230052494e-01 2.017889037936e-04
8.709677419355e-01 5.483870967742e-01 7.419354838710e-01 9.687461426434e-01 9.689037932002e-01 1.576505567517e-04 4.843789452872e-01 4.844518966001e-01 7.295131285134e-05 1.076882831732e+00 1.077054905863e+00 1.720741317950e-04
9.032258064516e-01 5.483870967742e-01 7.419354838710e-01 1.058884031936e+00 1.059010027926e+00 1.259959892732e-04 5.294465151797e-01 5.295050139629e-01 5.849878319331e-05 1.177081362136e+00 1.177218991133e+00 1.376289966253e-04
9.354838709677e-01 5.483870967742e-01 7.419354838710e-01 1.159215991473e+00 1.159305527433e+00 8.953595922923e-05 5.796110436755e-01 5.796527637163e-01 4.172004074088e-05 1.288611805355e+00 1.288709688701e+00 9.788334600169e-05
9.677419354839e-01 5.483870967742e-01 7.419354838710e-01 1.270483208532e+00 1.270530935409e+00 4.772687707089e-05 6.352431439398e-01 6.352654677046e-01 2.232376476186e-05 1.412298092123e+00 1.412350314487e+00 5.222236382707e-05
1.000000000000e+00 5.483870967742e-01 7.419354838710e-01 1.393452883042e+00 1.393452883042e+00 0.000000000000e+00 6.967264415211e-01 6.967264415211e-01 0.000000000000e+00 1.548993072690e+00 1.548993072690e+00 0.000000000000e+00
0.000000000000e+00 5.806451612903e-01 7.419354838710e-01 4.166846233058e-01 4.166846233058e-01 0.000000000000e+00 2.083423116529e-01 2.083423116529e-01 0.000000000000e+00 4.631958517234e-01 4.631958517234e-01 0.000000000000e+00
3.225806451613e-02 5.806451612903e-01 7.419354838710e-01 4.166383758500e-01 4.166857061182e-01 4.733026825704e-05 2.083207020062e-01 2.083428530591e-01 2.215105293260e-05 4.631452600892e-01 4.631970554017e-01 5.179531241839e-05
6.451612903226e-02 5.806451612903e-01 7.419354838710e-01 4.166131992047e-01 4.167019483044e-01 8.874909968570e-05 2.083095966841e-01 2.083509741522e-01 4.137746809979e-05 4.631180744416e-01 4.632151105753e-01 9.703613373868e-05
9.677419354839e-02 5.806451612903e-01 7.419354838710e-01 4.166474998450e-01 4.167723311110e-01 1.248312660420e-04 2.083281736580e-01 2.083861655555e-01 5.799189753983e-05 4.631569746170e-01 4.632933496614e-01 1.363750443336e-04
1.290322580645e-01 5.806451612903e-01 7.419354838710e-01 4.168056975117e-01 4.169618232828e-01 1.561257711444e-04 2.084086235704e-01 2.084809116414e-01 7.228807105578e-05 4.633335606366e-01 4.635039933545e-01 1.704327178769e-04
1.612903225806e-01 5.806451612903e-01 7.419354838710e-01 4.171782380314e-01 4.173613810623e-01 1.831430308859e-04 2.085961550454e-01 2.086806905311e-01 8.453548574550e-05 4.637483663629e-01 4.639481506274e-01 1.997842644362e-04
1.935483870968e-01 5.806451612903e-01 7.419354838710e-01 4.178816015551e-01 4.180879481896e-01 2.063466344851e-04 2.089489978244e-01 2.090439740948e-01 9.497627036406e-05 4.645308681271e-01 4.647558187307e-01 2.249506036124e-04
2.258064516129e-01 5.806451612903e-01 7.419354838710e-01 4.190583065748e-01 4.192844559030e-01 2.261493281741e-04 2.095384039209e-01 2.096422279515e-01 1.038240306147e-04 4.658394887318e-01 4.660858831929e-01 2.463944610379e-04
2.580645161290e-01 5.806451612903e-01 7.419354838710e-01 4.208769106705e-01 4.211198229385e-01 2.429122679698e-04 2.104486472712e-01 2.105599114693e-01 1.112641980540e-04 4.678615978923e-01 4.681261178204e-01 2.645199281196e-04
2.903225806452e-01 5.806451612903e-01 7.419354838710e-01 4.235320091061e-01 4.237889555300e-01 2.569464238322e-04 2.117770224327e-01 2.118944777650e-01 1.174553323114e-04 4.708135103505e-01 4.710931846977e-01 2.796743471893e-04
3.225806451613e-01 5.806451612903e-01 7.419354838710e-01 4.272442322544e-01 4.275127474091e-01 2.685151546827e-04 2.136338428051e-01 2.137563737046e-01 1.225308994804e-04 4.749404827477e-01 4.752326341868e-01 2.921514391761e-04
3.548387096774e-01 5.806451612903e-01 7.419354838710e-01 4.322602425722e-01 4.325380798054e-01 2.778372332420e-04 2.161424387222e-01 2.162690399027e-01 1.266011804725e-04 4.805167100481e-01 4.808189049281e-01 3.021948800074e-04
3.870967741935e-01 5.806451612903e-01 7.419354838710e-01 4.388527315942e-01 4.391378214464e-01 2.850898521907e-04 2.194391556346e-01 2.195689107232e-01 1.297550885789e-04 4.878453220274e-01 4.881553238396e-01 3.100018122389e-04
4.193548387097e-01 5.806451612903e-01 7.419354838710e-01 4.473204172234e-01 4.476108285572e-01 2.904113338716e-04 2.236733525095e-01 2.238054142786e-01 1.320617690932e-04 4.972583801278e-01 4.975741061172e-01 3.157259894704e-04
4.516129032258e-01 5.806451612903e-01 7.419354838710e-01 4.579880414705e-01 4.582819448610e-01 2.939033905737e-04 2.290074005164e-01 2.291409724305e-01 1.335719141513e-04 5.091168748462e-01 5.094363552350e-01 3.194803887197e-04
4.838709677419e-01 5.806451612903e-01 7.419354838710e-01 4.712063687219e-01 4.715020015787e-01 2.956328568725e-04 2.356166820283e-01 2.357510007894e-01 1.343187610639e-04 5.238107237370e-01 5.241320629446e-01 3.213392075382e-04
5.161290322581e-01 5.806451612903e-01 7.419354838710e-01 4.873521845723e-01 4.876478174292e-01 2.956328568787e-04 2.436895899535e-01 2.438239087146e-01 1.343187610592e-04 5.417587700683e-01 5.420801092758e-01 3.213392075410e-04
5.483870967742e-01 5.806451612903e-01 7.419354838710e-01 5.068282952384e-01 5.071221986289e-01 2.939033905898e-04 2.534275274003e-01 2.535610993145e-01 1.335719141382e-04 5.634087821476e-01 5.637282625363e-01 3.194803887261e-04
5.806451612903e-01 5.806451612903e-01 7.419354838710e-01 5.300635275587e-01 5.303539388926e-01 2.904113338981e-04 2.650449076772e-01 2.651769694463e-01 1.320617690722e-04 5.892374533221e-01 5.895531793116e-01 3.157259894813e-04
6.129032258065e-01 5.806451612903e-01 7.419354838710e-01 5.575127295801e-01 5.577978194324e-01 2.850898522230e-04 2.787691546276e-01 2.788989097162e-01 1.297550885519e-04 6.197504026530e-01 6.200604044652e-01 3.100018122515e-04
6.451612903226e-01 5.806451612903e-01 7.419354838710e-01 5.896567717253e-01 5.899346089585e-01 2.778372332776e-04 2.948407032988e-01 2.949673044793e-01 1.266011804409e-04 6.554821762584e-01 6.557843711385e-01 3.021948800203e-04
6.774193548387e-01 5.806451612903e-01 7.419354838710e-01 6.270025485244e-01 6.272710636791e-01 2.685151547176e-04 3.135130009401e-01 3.136355318396e-01 1.225308994474e-04 6.969962493115e-01 6.972884007507e-01 2.921514391876e-04
7.096774193548e-01 5.806451612903e-01 7.419354838710e-01 6.700829808761e-01 6.703399273000e-01 2.569464238638e-04 3.350525083177e-01 3.351699636500e-01 1.174553322778e-04 7.448850286518e-01 7.451647029990e-01 2.796743471977e-04
7.419354838710e-01 5.806451612903e-01 7.419354838710e-01 7.194570187569e-01 7.196999310248e-01 2.429122679956e-04 3.597387013144e-01 3.598499655124e-01 1.112641980218e-04 7.997698559305e-01 8.000343758586e-01 2.645199281240e-04
7.741935483871e-01 5.806451612903e-01 7.419354838710e-01 7.757096442271e-01 7.759357935553e-01 2.261493281926e-04 3.878640727471e-01 3.879678967777e-01 1.038240305856e-04 8.623010111214e-01 8.625474055825e-01 2.463944610378e-04
8.064516129032e-01 5.806451612903e-01 7.419354838710e-01 8.394518744563e-01 8.396582210908e-01 2.063466344967e-04 4.197341342751e-01 4.198291105454e-01 9.497627033916e-05 9.331577160980e-01 9.333826667016e-01 2.249506036087e-04
8.387096774194e-01 5.806451612903e-01 7.419354838710e-01 9.113207642977e-01 9.115039073286e-01 1.831430308916e-04 4.556674181786e-01 4.557519536643e-01 8.453548572496e-05 1.013048137760e+00 1.013247922025e+00 1.997842644301e-04
8.709677419355e-01 5.806451612903e-01 7.419354838710e-01 9.919794076926e-01 9.921355334638e-01 1.561257711447e-04 4.959954786608e-01 4.960677667319e-01 7.228807103965e-05 1.102709389921e+00 1.102879822639e+00 1.704327178684e-04
9.032258064516e-01 5.806451612903e-01 7.419354838710e-01 1.082116936923e+00 1.082241768189e+00 1.248312660400e-04 5.410628921971e-01 5.411208840947e-01 5.799189752853e-05 1.202907532864e+00 1.203043907908e+00 1.363750443260e-04
9.354838709677e-01 5.806451612903e-01 7.419354838710e-01 1.182448518596e+00 1.182537267696e+00 8.874909968282e-05 5.912272563800e-01 5.912686338481e-01 4.137746809285e-05 1.314437569342e+00 1.314534605476e+00 9.703613373246e-05
9.677419354839e-01 5.806451612903e-01 7.419354838710e-01 1.293715345405e+00 1.293762675673e+00 4.733026825510e-05 6.468591867835e-01 6.468813378364e-01 2.215105292891e-05 1.438123435950e+00 1.438175231262e+00 5.179531241462e-05
1.000000000000e+00 5.806451612903e-01 7.419354838710e-01 1.416684623306e+00 1.416684623306e+00 0.000000000000e+00 7.083423116529e-01 7.083423116529e-01 0.000000000000e+00 1.574817989465e+00 1.574817989465e+00 0.000000000000e+00
0.000000000000e+00 6.129032258065e-01 7.419354838710e-01 4.441285038456e-01 4.441285038456e-01 0.000000000000e+00 2.220642519228e-01 2.220642519228e-01 0.000000000000e+00 4.937030768770e-01 4.937030768770e-01 0.000000000000e+00
3.225806451613e-02 6.129032258065e-01 7.419354838710e-01 4.440828644918e-01 4.441295866580e-01 4.672216621637e-05 2.220429078357e-01 2.220647933290e-01 2.188549333268e-05 4.936531404255e-01 4.937042805552e-01 5.114012973112e-05
6.451612903226e-02 6.129032258065e-01 7.419354838710e-01 4.440582858969e-01 4.441458288442e-01 8.754294730023e-05 2.220320635467e-01 2.220729144221e-01 4.085087539957e-05 4.936265990567e-01 4.937223357289e-01 9.573667225288e-05
9.677419354839e-02 6.129032258065e-01 7.419354838710e-01 4.440931650407e-01 4.442162116508e-01 1.230466101785e-04 2.220508927625e-01 2.221081058254e-01 5.721306291193e-05 4.936661223129e-01 4.938005748150e-01 1.344525020613e-04
1.290322580645e-01 6.129032258065e-01 7.419354838710e-01 4.442519132029e-01 4.444057038227e-01 1.537906197227e-04 2.221315823469e-01 2.222028519113e-01 7.126956444645e-05 4.938433010538e-01 4.940112185081e-01 1.679174542409e-04
1.612903225806e-01 6.129032258065e-01 7.419354838710e-01 4.446249691216e-01 4.448052616021e-01 1.802924804691e-04 2.223193377886e-01 2.224026308010e-01 8.329301245588e-05 4.942586614832e-01 4.944553757810e-01 1.967142977864e-04
1.935483870968e-01 6.129032258065e-01 7.419354838710e-01 4.453288074008e-01 4.455318287294e-01 2.030213285673e-04 2.226723864140e-01 2.227659143647e-01 9.352795066736e-05 4.950416739596e-01 4.952630438843e-01 2.213699246951e-04
2.258064516129e-01 6.129032258065e-01 7.419354838710e-01 4.465059425310e-01 4.467283364428e-01 2.223939118485e-04 2.232619785403e-01 2.233641682214e-01 1.021896811128e-04 4.963507570021e-01 4.965931083465e-01 2.423513443596e-04
2.580645161290e-01 6.129032258065e-01 7.419354838710e-01 4.483249295031e-01 4.485637034783e-01 2.387739751755e-04 2.241723870601e-01 2.242818517392e-01 1.094646790917e-04 4.983732775835e-01 4.986333429740e-01 2.600653905618e-04
2.903225806452e-01 6.129032258065e-01 7.419354838710e-01 4.509803621801e-01 4.512328360698e-01 2.524738896448e-04 2.255009060302e-01 2.256164180349e-01 1.155120046505e-04 5.013255489962e-01 5.016004098513e-01 2.748608550258e-04
3.225806451613e-01 6.129032258065e-01 7.419354838710e-01 4.546928704496e-01 4.549566279489e-01 2.637574992900e-04 2.273578487630e-01 2.274783139745e-01 1.204652114683e-04 5.054528274262e-01 5.057398593404e-01 2.870319142112e-04
3.548387096774e-01 6.129032258065e-01 7.419354838710e-01 4.597091169200e-01 4.599819603452e-01 2.728434252102e-04 2.298665457843e-01 2.299909801726e-01 1.244343883684e-04 5.110293080690e-01 5.113261300817e-01 2.968220126748e-04
3.870967741935e-01 6.129032258065e-01 7.419354838710e-01 4.663017936556e-01 4.665817019862e-01 2.799083306056e-04 2.331633428936e-01 2.332908509931e-01 1.275080995348e-04 5.183581213344e-01 5.186625489932e-01 3.044276588061e-04
4.193548387097e-01 6.129032258065e-01 7.419354838710e-01 4.747696192448e-01 4.750547090970e-01 2.850898521986e-04 2.373975994599e-01 2.375273545485e-01 1.297550885698e-04 5.277713294586e-01 5.280813312708e-01 3.100018122406e-04
4.516129032258e-01 6.129032258065e-01 7.419354838710e-01 4.854373363635e-01 4.857258254008e-01 2.884890373792e-04 2.427316870242e-01 2.428629127004e-01 1.312256761955e-04 5.396299236987e-01 5.399435803886e-01 3.136566898273e-04
4.838709677419e-01 6.129032258065e-01 7.419354838710e-01 4.986557099117e-01 4.989458821185e-01 2.901722068419e-04 2.493409882399e-01 2.494729410593e-01 1.319528193325e-04 5.543238221930e-01 5.546392880982e-01 3.154659052063e-04
5.161290322581e-01 6.129032258065e-01 7.419354838710e-01 5.148015257621e-01 5.150916979690e-01 2.901722068475e-04 2.574138961652e-01 2.575458489845e-01 1.319528193285e-04 5.722718685242e-01 5.725873344294e-01 3.154659052088e-04
5.483870967742e-01 6.129032258065e-01 7.419354838710e-01 5.342775901314e-01 5.345660791687e-01 2.884890373945e-04 2.671518139082e-01 2.672830395844e-01 1.312256761846e-04 5.939218310001e-01 5.942354876899e-01 3.136566898343e-04
5.806451612903e-01 6.129032258065e-01 7.419354838710e-01 5.575127295801e-01 5.577978194324e-01 2.850898522230e-04 2.787691546276e-01 2.788989097162e-01 1.297550885519e-04 6.197504026530e-01 6.200604044652e-01 3.100018122515e-04
6.129032258065e-01 6.129032258065e-01 7.419354838710e-01 5.849617916415e-01 5.852416999722e-01 2.799083306360e-04 2.924933418866e-01 2.926208499861e-01 1.275080995118e-04 6.502632019600e-01 6.505676296188e-01 3.044276588192e-04
6.451612903226e-01 6.129032258065e-01 7.419354838710e-01 6.171056460731e-01 6.173784894983e-01 2.728434252430e-04 3.085648103608e-01 3.086892447492e-01 1.244343883421e-04 6.859947742794e-01 6.862915962921e-01 2.968220126882e-04
6.774193548387e-01 6.129032258065e-01 7.419354838710e-01 6.544511867196e-01 6.547149442189e-01 2.637574993229e-04 3.272370068980e-01 3.273574721095e-01 1.204652114405e-04 7.275085939900e-01 7.277956259042e-01 2.870319142240e-04
7.096774193548e-01 6.129032258065e-01 7.419354838710e-01 6.975313339501e-01 6.977838078398e-01 2.524738896740e-04 3.487763919153e-01 3.488919039199e-01 1.155120046228e-04 7.753970672975e-01 7.756719281526e-01 2.748608550355e-04
7.419354838710e-01 6.129032258065e-01 7.419354838710e-01 7.469050375895e-01 7.471438115647e-01 2.387739751987e-04 3.734624411033e-01 3.735719057823e-01 1.094646790656e-04 8.302815356216e-01 8.305416010122e-01 2.600653905673e-04
7.741935483871e-01 6.129032258065e-01 7.419354838710e-01 8.031572801833e-01 8.033796740951e-01 2.223939118648e-04 4.015876473665e-01 4.016898370476e-01 1.021896810896e-04 8.928122793917e-01 8.930546307361e-01 2.423513443608e-04
8.064516129032e-01 6.129032258065e-01 7.419354838710e-01 8.668990803020e-01 8.671021016306e-01 2.030213285776e-04 4.334575228647e-01 4.335510508153e-01 9.352795064776e-05 9.636685219305e-01 9.638898918552e-01 2.213699246932e-04
8.387096774194e-01 6.129032258065e-01 7.419354838710e-01 9.387674953879e-01 9.389477878684e-01 1.802924804732e-04 4.693906009218e-01 4.694738939342e-01 8.329301244020e-05 1.043558432881e+00 1.043755147178e+00 1.967142977815e-04
8.709677419355e-01 6.129032258065e-01 7.419354838710e-01 1.019425623384e+00 1.019579414004e+00 1.537906197220e-04 5.097184374374e-01 5.097897070018e-01 7.126956443493e-05 1.133219130338e+00 1.133387047792e+00 1.679174542342e-04
9.032258064516e-01 6.129032258065e-01 7.419354838710e-01 1.109562602119e+00 1.109685648729e+00 1.230466101767e-04 5.547856113017e-01 5.548428243646e-01 5.721306290374e-05 1.233416680560e+00 1.233551133062e+00 1.344525020555e-04
9.354838709677e-01 6.129032258065e-01 7.419354838710e-01 1.209893605289e+00 1.209981148236e+00 8.754294729774e-05 6.049497232426e-01 6.049905741180e-01 4.085087539440e-05 1.344946093957e+00 1.345041830630e+00 9.573667224805e-05
9.677419354839e-01 6.129032258065e-01 7.419354838710e-01 1.321159834046e+00 1.321206556213e+00 4.672216621482e-05 6.605813926130e-01 6.606032781063e-01 2.188549333004e-05 1.468631316286e+00 1.468682456416e+00 5.114012972829e-05
1.000000000000e+00 6.129032258065e-01 7.419354838710e-01 1.444128503846e+00 1.444128503846e+00 0.000000000000e+00 7.220642519228e-01 7.220642519228e-01 0.000000000000e+00 1.605325214619e+00 1.605325214619e+00 0.000000000000e+00
0.000000000000e+00 6.451612903226e-01 7.419354838710e-01 4.762652933718e-01 4.762652933718e-01 0.000000000000e+00 2.381326466859e-01 2.381326466859e-01 0.000000000000e+00 5.294270435502e-01 5.294270435502e-01 0.000000000000e+00
3.225806451613e-02 6.451612903226e-01 7.419354838710e-01 4.762204902472e-01 4.762663761842e-01 4.588593695631e-05 2.381116692084e-01 2.381331880921e-01 2.151888372720e-05 5.293780088414e-01 5.294282472285e-01 5.023838705687e-05
6.451612903226e-02 6.451612903226e-01 7.419354838710e-01 4.761967334353e-01 4.762826183703e-01 8.588493502193e-05 2.381011849858e-01 2.381413091852e-01 4.012419938551e-05 5.293523535239e-01 5.294463024022e-01 9.394887830216e-05
9.677419354839e-02 6.451612903226e-01 7.419354838710e-01 4.762324063469e-01 4.763530011770e-01 1.205948301270e-04 2.381203615964e-01 2.381765005885e-01 5.613899208662e-05 5.293927324109e-01 5.295245414882e-01 1.318090773431e-04
1.290322580645e-01 6.451612903226e-01 7.419354838710e-01 4.763919083106e-01 4.765424933488e-01 1.505850381890e-04 2.382013805396e-01 2.382712466744e-01 6.986613480298e-05 5.295707234072e-01 5.297351851813e-01 1.644617741183e-04
1.612903225806e-01 6.451612903226e-01 7.419354838710e-01 4.767656682346e-01 4.769420511282e-01 1.763828935916e-04 2.383894429390e-01 2.384710255641e-01 8.158262510247e-05 5.299868420866e-01 5.301793424542e-01 1.925003676354e-04
1.935483870968e-01 6.451612903226e-01 7.419354838710e-01 4.774701532368e-01 4.776686182556e-01 1.984650187599e-04 2.387427728561e-01 2.388343091278e-01 9.153627171798e-05 5.307705507440e-01 5.309870105575e-01 2.164598134656e-04
2.258064516129e-01 6.451612903226e-01 7.419354838710e-01 4.786478726220e-01 4.788651259690e-01 2.172533469653e-04 2.393326184174e-01 2.394325629845e-01 9.994456713372e-05 5.320802623518e-01 5.323170750197e-01 2.368126679049e-04
2.580645161290e-01 6.451612903226e-01 7.419354838710e-01 4.804673782481e-01 4.807004930045e-01 2.331147564061e-04 2.402432512766e-01 2.403502465022e-01 1.069952256494e-04 5.341033405765e-01 5.343573096473e-01 2.539690707816e-04
2.903225806452e-01 6.451612903226e-01 7.419354838710e-01 4.831232625202e-01 4.833696255960e-01 2.463630757188e-04 2.415719650204e-01 2.416848127980e-01 1.128477775476e-04 5.370560972301e-01 5.373243765245e-01 2.682792943665e-04
3.225806451613e-01 6.451612903226e-01 7.419354838710e-01 4.868361551162e-01 4.870934174751e-01 2.572623588695e-04 2.434290730537e-01 2.435467087375e-01 1.176356838726e-04 5.411837883720e-01 5.414638260137e-01 2.800376417206e-04
3.548387096774e-01 6.451612903226e-01 7.419354838710e-01 4.918527192612e-01 4.921187498714e-01 2.660306102131e-04 2.459379063568e-01 2.460593749357e-01 1.214685788737e-04 5.467606099621e-01 5.470500967550e-01 2.894867928210e-04
3.870967741935e-01 6.451612903226e-01 7.419354838710e-01 4.984456480872e-01 4.987184915124e-01 2.728434252154e-04 2.492348113678e-01 2.493592457562e-01 1.244343883600e-04 5.540896936538e-01 5.543865156664e-01 2.968220126747e-04
4.193548387097e-01 6.451612903226e-01 7.419354838710e-01 5.069136613899e-01 5.071914986232e-01 2.778372332550e-04 2.534691481311e-01 2.535957493116e-01 1.266011804555e-04 5.635031030641e-01 5.638052979441e-01 3.021948800092e-04
