# x y z u_s u_c u(t)
6.774193548387e-01 7.741935483871e-01 1.612903225806e-01 5.016659177026e-02 2.509992964283e-02 -3.758495379940e-03
7.096774193548e-01 7.741935483871e-01 1.612903225806e-01 5.695309936448e-02 2.849281436567e-02 -4.269201120777e-03
7.419354838710e-01 7.741935483871e-01 1.612903225806e-01 6.827069407071e-02 3.415103894820e-02 -5.120848378856e-03
7.741935483871e-01 7.741935483871e-01 1.612903225806e-01 8.666277268640e-02 4.334626625166e-02 -6.504747019683e-03
8.064516129032e-01 7.741935483871e-01 1.612903225806e-01 1.158879227074e-01 5.795775065618e-02 -8.703600092442e-03
8.387096774194e-01 7.741935483871e-01 1.612903225806e-01 1.614103464857e-01 8.071755264789e-02 -1.212838460682e-02
8.709677419355e-01 7.741935483871e-01 1.612903225806e-01 2.310551716940e-01 1.155381988977e-01 -1.736763076700e-02
9.032258064516e-01 7.741935483871e-01 1.612903225806e-01 3.358735457472e-01 1.679452379474e-01 -2.525247513116e-02
9.354838709677e-01 7.741935483871e-01 1.612903225806e-01 4.912717223666e-01 2.456417972681e-01 -3.694156304831e-02
9.677419354839e-01 7.741935483871e-01 1.612903225806e-01 7.184693153287e-01 3.592377310003e-01 -5.403070039475e-02
1.000000000000e+00 7.741935483871e-01 1.612903225806e-01 1.046365460489e+00 5.231827302444e-01 -7.869317529077e-02
0.000000000000e+00 8.064516129032e-01 1.612903225806e-01 7.567279582874e-02 3.783639791437e-02 -5.691063793441e-03
3.225806451613e-02 8.064516129032e-01 1.612903225806e-01 7.477526120206e-02 3.738920775246e-02 -5.622203612901e-03
6.451612903226e-02 8.064516129032e-01 1.612903225806e-01 7.404957029927e-02 3.702789100509e-02 -5.566308923795e-03
9.677419354839e-02 8.064516129032e-01 1.612903225806e-01 7.347021690894e-02 3.673966255423e-02 -5.521489105576e-03
1.290322580645e-01 8.064516129032e-01 1.612903225806e-01 7.300941279820e-02 3.651061178985e-02 -5.485668533448e-03
1.612903225806e-01 8.064516129032e-01 1.612903225806e-01 7.264144859759e-02 3.632787799706e-02 -5.456918903229e-03
1.935483870968e-01 8.064516129032e-01 1.612903225806e-01 7.234468762272e-02 3.618064313618e-02 -5.433612741132e-03
2.258064516129e-01 8.064516129032e-01 1.612903225806e-01 7.210188253672e-02 3.606028724790e-02 -5.414449741942e-03
2.580645161290e-01 8.064516129032e-01 1.612903225806e-01 7.189965451860e-02 3.596012615219e-02 -5.398419225006e-03
2.903225806452e-01 8.064516129032e-01 1.612903225806e-01 7.172775855817e-02 3.587504294799e-02 -5.384745869492e-03
3.225806451613e-01 8.064516129032e-01 1.612903225806e-01 7.157849872123e-02 3.580119496220e-02 -5.372846328295e-03
3.548387096774e-01 8.064516129032e-01 1.612903225806e-01 7.144652622560e-02 3.573591237121e-02 -5.362314401178e-03
3.870967741935e-01 8.064516129032e-01 1.612903225806e-01 7.132927437691e-02 3.567791539193e-02 -5.352953983413e-03
4.193548387097e-01 8.064516129032e-01 1.612903225806e-01 7.122843086385e-02 3.562805021176e-02 -5.344889979207e-03
4.516129032258e-01 8.064516129032e-01 1.612903225806e-01 7.115310943490e-02 3.559087461803e-02 -5.338807011604e-03
4.838709677419e-01 8.064516129032e-01 1.612903225806e-01 7.112577399041e-02 3.557761981121e-02 -5.336395151796e-03
5.161290322581e-01 8.064516129032e-01 1.612903225806e-01 7.119251939465e-02 3.561133053197e-02 -5.341123340499e-03
5.483870967742e-01 8.064516129032e-01 1.612903225806e-01 7.144006714787e-02 3.573536255736e-02 -5.359517861004e-03
5.806451612903e-01 8.064516129032e-01 1.612903225806e-01 7.202284232105e-02 3.602692075889e-02 -5.403199045642e-03
6.129032258065e-01 8.064516129032e-01 1.612903225806e-01 7.320482182548e-02 3.661798275793e-02 -5.492028938717e-03
6.451612903226e-01 8.064516129032e-01 1.612903225806e-01 7.542255350261e-02 3.772680793268e-02 -5.658851186957e-03
6.774193548387e-01 8.064516129032e-01 1.612903225806e-01 7.937792082888e-02 3.970431920591e-02 -5.956468007883e-03
7.096774193548e-01 8.064516129032e-01 1.612903225806e-01 8.617195952962e-02 4.310101082578e-02 -6.467704483155e-03
7.419354838710e-01 8.064516129032e-01 1.612903225806e-01 9.749442018552e-02 4.876172930306e-02 -7.319665158454e-03
7.741935483871e-01 8.064516129032e-01 1.612903225806e-01 1.158879227074e-01 5.795775065618e-02 -8.703600092442e-03
8.064516129032e-01 8.064516129032e-01 1.612903225806e-01 1.451105729131e-01 7.256808944479e-02 -1.090217523083e-02
8.387096774194e-01 8.064516129032e-01 1.612903225806e-01 1.906269010683e-01 9.532497012528e-02 -1.432639223294e-02
8.709677419355e-01 8.064516129032e-01 1.612903225806e-01 2.602639807766e-01 1.301418908846e-01 -1.956492889874e-02
9.032258064516e-01 8.064516129032e-01 1.612903225806e-01 3.650775604591e-01 1.825466975274e-01 -2.744927060499e-02
9.354838709677e-01 8.064516129032e-01 1.612903225806e-01 5.204820896989e-01 2.602466105152e-01 -3.913868334034e-02
9.677419354839e-01 8.064516129032e-01 1.612903225806e-01 7.477092086089e-01 3.738574913874e-01 -5.622988241147e-02
1.000000000000e+00 8.064516129032e-01 1.612903225806e-01 1.075672795829e+00 5.378363979144e-01 -8.089726875936e-02
0.000000000000e+00 8.387096774194e-01 1.612903225806e-01 1.211545840046e-01 6.057729200231e-02 -9.111576477212e-03
3.225806451613e-02 8.387096774194e-01 1.612903225806e-01 1.201408647283e-01 6.007189495323e-02 -9.034077279379e-03
6.451612903226e-02 8.387096774194e-01 1.612903225806e-01 1.193518789992e-01 5.967881134127e-02 -8.973525431828e-03
9.677419354839e-02 8.387096774194e-01 1.612903225806e-01 1.187451653139e-01 5.937677779789e-02 -8.926755692102e-03
1.290322580645e-01 8.387096774194e-01 1.612903225806e-01 1.182789864274e-01 5.914491146393e-02 -8.890641437007e-03
1.612903225806e-01 8.387096774194e-01 1.612903225806e-01 1.179177977694e-01 5.896543707343e-02 -8.862512064619e-03
1.935483870968e-01 8.387096774194e-01 1.612903225806e-01 1.176338310590e-01 5.882447354984e-02 -8.840276585967e-03
2.258064516129e-01 8.387096774194e-01 1.612903225806e-01 1.174063642227e-01 5.871166567615e-02 -8.822371553994e-03
2.580645161290e-01 8.387096774194e-01 1.612903225806e-01 1.172201993794e-01 5.861942121103e-02 -8.807648216920e-03
2.903225806452e-01 8.387096774194e-01 1.612903225806e-01 1.170642233597e-01 5.854219014072e-02 -8.795265129171e-03
3.225806451613e-01 8.387096774194e-01 1.612903225806e-01 1.169303966604e-01 5.847595863093e-02 -8.784612567606e-03
3.548387096774e-01 8.387096774194e-01 1.612903225806e-01 1.168133076081e-01 5.841802583051e-02 -8.775279241707e-03
3.870967741935e-01 8.387096774194e-01 1.612903225806e-01 1.167104703312e-01 5.836715269223e-02 -8.767074845268e-03
4.193548387097e-01 8.387096774194e-01 1.612903225806e-01 1.166237191402e-01 5.832425903498e-02 -8.760135032996e-03
4.516129032258e-01 8.387096774194e-01 1.612903225806e-01 1.165623330838e-01 5.829398568611e-02 -8.755156523247e-03
4.838709677419e-01 8.387096774194e-01 1.612903225806e-01 1.165489272346e-01 5.828763995463e-02 -8.753840305834e-03
5.161290322581e-01 8.387096774194e-01 1.612903225806e-01 1.166297051441e-01 5.832832163586e-02 -8.759662882285e-03
5.483870967742e-01 8.387096774194e-01 1.612903225806e-01 1.168914243785e-01 5.845940549073e-02 -8.779152428249e-03
5.806451612903e-01 8.387096774194e-01 1.612903225806e-01 1.174884374370e-01 5.875806134176e-02 -8.823922751736e-03
6.129032258065e-01 8.387096774194e-01 1.612903225806e-01 1.186844956586e-01 5.935615558407e-02 -8.913817587380e-03
6.451612903226e-01 8.387096774194e-01 1.612903225806e-01 1.209157151885e-01 6.047173365327e-02 -9.081646472485e-03
6.774193548387e-01 8.387096774194e-01 1.612903225806e-01 1.248832830294e-01 6.245537248226e-02 -9.380157307869e-03
7.096774193548e-01 8.387096774194e-01 1.612903225806e-01 1.316872197906e-01 6.585706130108e-02 -9.892096641881e-03
7.419354838710e-01 8.387096774194e-01 1.612903225806e-01 1.430159172717e-01 7.152096994464e-02 -1.074446449061e-02
7.741935483871e-01 8.387096774194e-01 1.612903225806e-01 1.614103464857e-01 8.071755264789e-02 -1.212838460682e-02
8.064516129032e-01 8.387096774194e-01 1.612903225806e-01 1.906269010683e-01 9.532497012528e-02 -1.432639223294e-02
8.387096774194e-01 8.387096774194e-01 1.612903225806e-01 2.361288990196e-01 1.180748419732e-01 -1.774939676072e-02
8.709677419355e-01 8.387096774194e-01 1.612903225806e-01 3.057438334263e-01 1.528808756954e-01 -2.298610790426e-02
9.032258064516e-01 8.387096774194e-01 1.612903225806e-01 4.105313336826e-01 2.052728547084e-01 -3.086830539245e-02
9.354838709677e-01 8.387096774194e-01 1.612903225806e-01 5.659153867873e-01 2.829627624766e-01 -4.255597740620e-02
9.677419354839e-01 8.387096774194e-01 1.612903225806e-01 7.931442509756e-01 3.965747617160e-01 -5.964709583710e-02
1.000000000000e+00 8.387096774194e-01 1.612903225806e-01 1.121154584005e+00 5.605772920023e-01 -8.431778144313e-02
0.000000000000e+00 8.709677419355e-01 1.612903225806e-01 1.905569726415e-01 9.527848632076e-02 -1.433106674216e-02
3.225806451613e-02 8.709677419355e-01 1.612903225806e-01 1.894442251844e-01 9.472341038907e-02 -1.424626211409e-02
6.451612903226e-02 8.709677419355e-01 1.612903225806e-01 1.886190628443e-01 9.431207039305e-02 -1.418313449821e-02
9.677419354839e-02 8.709677419355e-01 1.612903225806e-01 1.880130095605e-01 9.401019700839e-02 -1.413656105524e-02
1.290322580645e-01 8.709677419355e-01 1.612903225806e-01 1.875655087377e-01 9.378750135681e-02 -1.410199667736e-02
1.612903225806e-01 8.709677419355e-01 1.612903225806e-01 1.872298467182e-01 9.362062716037e-02 -1.407592773253e-02
1.935483870968e-01 8.709677419355e-01 1.612903225806e-01 1.869726582429e-01 9.349289739250e-02 -1.405584011474e-02
2.258064516129e-01 8.709677419355e-01 1.612903225806e-01 1.867708275023e-01 9.339276150822e-02 -1.403998902521e-02
2.580645161290e-01 8.709677419355e-01 1.612903225806e-01 1.866083417771e-01 9.331222064900e-02 -1.402716373968e-02
2.903225806452e-01 8.709677419355e-01 1.612903225806e-01 1.864740063014e-01 9.324568433405e-02 -1.401651639047e-02
3.225806451613e-01 8.709677419355e-01 1.612903225806e-01 1.863600190509e-01 9.318925753690e-02 -1.400745505541e-02
3.548387096774e-01 8.709677419355e-01 1.612903225806e-01 1.862613293322e-01 9.314041985174e-02 -1.399959563030e-02
3.870967741935e-01 8.709677419355e-01 1.612903225806e-01 1.861758455040e-01 9.309812929698e-02 -1.399277750030e-02
4.193548387097e-01 8.709677419355e-01 1.612903225806e-01 1.861057877484e-01 9.306349865333e-02 -1.398716531755e-02
4.516129032258e-01 8.709677419355e-01 1.612903225806e-01 1.860607913009e-01 9.304134700887e-02 -1.398348244367e-02
4.838709677419e-01 8.709677419355e-01 1.612903225806e-01 1.860637819408e-01 9.304313739238e-02 -1.398345291943e-02
5.161290322581e-01 8.709677419355e-01 1.612903225806e-01 1.861612096987e-01 9.309209346064e-02 -1.399057124698e-02
5.483870967742e-01 8.709677419355e-01 1.612903225806e-01 1.864399868974e-01 9.323166828647e-02 -1.401137643552e-02
5.806451612903e-01 8.709677419355e-01 1.612903225806e-01 1.870544879819e-01 9.353904396846e-02 -1.405748281965e-02
6.129032258065e-01 8.709677419355e-01 1.612903225806e-01 1.882682941622e-01 9.414600356731e-02 -1.414871984751e-02
6.451612903226e-01 8.709677419355e-01 1.612903225806e-01 1.905170777193e-01 9.527037279391e-02 -1.431786177164e-02
6.774193548387e-01 8.709677419355e-01 1.612903225806e-01 1.945012012789e-01 9.726231911126e-02 -1.461759215011e-02
7.096774193548e-01 8.709677419355e-01 1.612903225806e-01 2.013193505185e-01 1.006711675128e-01 -1.513055435155e-02
7.419354838710e-01 8.709677419355e-01 1.612903225806e-01 2.126579319231e-01 1.063400988505e-01 -1.598359591558e-02
7.741935483871e-01 8.709677419355e-01 1.612903225806e-01 2.310551716940e-01 1.155381988977e-01 -1.736763076700e-02
8.064516129032e-01 8.709677419355e-01 1.612903225806e-01 2.602639807766e-01 1.301418908846e-01 -1.956492889874e-02
8.387096774194e-01 8.709677419355e-01 1.612903225806e-01 3.057438334263e-01 1.528808756954e-01 -2.298610790427e-02
8.709677419355e-01 8.709677419355e-01 1.612903225806e-01 3.753192053726e-01 1.876673536422e-01 -2.821964929135e-02
9.032258064516e-01 8.709677419355e-01 1.612903225806e-01 4.800503335165e-01 2.400314103959e-01 -3.609737976983e-02
9.354838709677e-01 8.709677419355e-01 1.612903225806e-01 6.353700219343e-01 3.176894322009e-01 -4.777995558548e-02
9.677419354839e-01 8.709677419355e-01 1.612903225806e-01 8.625482450178e-01 4.312764296764e-01 -6.486699059377e-02
1.000000000000e+00 8.709677419355e-01 1.612903225806e-01 1.190556972642e+00 5.952784863208e-01 -8.953727170808e-02
0.000000000000e+00 9.032258064516e-01 1.612903225806e-01 2.948193949401e-01 1.474096974700e-01 -2.217224784379e-02
3.225806451613e-02 9.032258064516e-01 1.612903225806e-01 2.936560822704e-01 1.468291141283e-01 -2.208383425056e-02
6.451612903226e-02 9.032258064516e-01 1.612903225806e-01 2.928492193800e-01 1.464266991721e-01 -2.202227661694e-02
9.677419354839e-02 9.032258064516e-01 1.612903225806e-01 2.922904237027e-01 1.461482342631e-01 -2.197944723184e-02
1.290322580645e-01 9.032258064516e-01 1.612903225806e-01 2.918960074045e-01 1.459518698455e-01 -2.194905711331e-02
1.612903225806e-01 9.032258064516e-01 1.612903225806e-01 2.916096274411e-01 1.458094382214e-01 -2.192686561701e-02
1.935483870968e-01 9.032258064516e-01 1.612903225806e-01 2.913954542605e-01 1.457030317707e-01 -2.191017196764e-02
2.258064516129e-01 9.032258064516e-01 1.612903225806e-01 2.912304637681e-01 1.456211462234e-01 -2.189723790407e-02
2.580645161290e-01 9.032258064516e-01 1.612903225806e-01 2.910995431260e-01 1.455562324483e-01 -2.188692056254e-02
2.903225806452e-01 9.032258064516e-01 1.612903225806e-01 2.909925516464e-01 1.455032264923e-01 -2.187845178949e-02
3.225806451613e-01 9.032258064516e-01 1.612903225806e-01 2.909026770572e-01 1.454587276002e-01 -2.187131462000e-02
3.548387096774e-01 9.032258064516e-01 1.612903225806e-01 2.908257391274e-01 1.454206500236e-01 -2.186519090876e-02
3.870967741935e-01 9.032258064516e-01 1.612903225806e-01 2.907603998115e-01 1.453883281169e-01 -2.185997711437e-02
4.193548387097e-01 9.032258064516e-01 1.612903225806e-01 2.907095340689e-01 1.453632017566e-01 -2.185588738465e-02
4.516129032258e-01 9.032258064516e-01 1.612903225806e-01 2.906833501005e-01 1.453503764386e-01 -2.185368823647e-02
4.838709677419e-01 9.032258064516e-01 1.612903225806e-01 2.907052735087e-01 1.453615652933e-01 -2.185514113653e-02
5.161290322581e-01 9.032258064516e-01 1.612903225806e-01 2.908221770184e-01 1.454202038314e-01 -2.186377193909e-02
5.483870967742e-01 9.032258064516e-01 1.612903225806e-01 2.911212977821e-01 1.455699084238e-01 -2.188614332112e-02
5.806451612903e-01 9.032258064516e-01 1.612903225806e-01 2.917571945594e-01 1.458879546536e-01 -2.193388233424e-02
6.129032258065e-01 9.032258064516e-01 1.612903225806e-01 2.929934208148e-01 1.465061135570e-01 -2.202681474611e-02
6.451612903226e-01 9.032258064516e-01 1.612903225806e-01 2.952652993559e-01 1.476420385592e-01 -2.219768641325e-02
6.774193548387e-01 9.032258064516e-01 1.612903225806e-01 2.992723623341e-01 1.496454850183e-01 -2.249911573585e-02
7.096774193548e-01 9.032258064516e-01 1.612903225806e-01 3.061117624076e-01 1.530650152927e-01 -2.301362744885e-02
7.419354838710e-01 9.032258064516e-01 1.612903225806e-01 3.174673768740e-01 1.587425502724e-01 -2.386787488722e-02
7.741935483871e-01 9.032258064516e-01 1.612903225806e-01 3.358735457472e-01 1.679452379474e-01 -2.525247513116e-02
8.064516129032e-01 9.032258064516e-01 1.612903225806e-01 3.650775604591e-01 1.825466975274e-01 -2.744927060499e-02
8.387096774194e-01 9.032258064516e-01 1.612903225806e-01 4.105313336826e-01 2.052728547084e-01 -3.086830539245e-02
8.709677419355e-01 9.032258064516e-01 1.612903225806e-01 4.800503335165e-01 2.400314103959e-01 -3.609737976983e-02
9.032258064516e-01 9.032258064516e-01 1.612903225806e-01 5.846869341074e-01 2.923485202894e-01 -4.396772790687e-02
9.354838709677e-01 9.032258064516e-01 1.612903225806e-01 7.398757219398e-01 3.699414576547e-01 -5.564014370431e-02
9.677419354839e-01 9.032258064516e-01 1.612903225806e-01 9.669108874472e-01 4.834573291960e-01 -7.271607250672e-02
1.000000000000e+00 9.032258064516e-01 1.612903225806e-01 1.294819394940e+00 6.474096974700e-01 -9.737845280971e-02
0.000000000000e+00 9.354838709677e-01 1.612903225806e-01 4.491957608405e-01 2.245978804202e-01 -3.378230845959e-02
3.225806451613e-02 9.354838709677e-01 1.612903225806e-01 4.480889360469e-01 2.240452480129e-01 -3.369839576764e-02
6.451612903226e-02 9.354838709677e-01 1.612903225806e-01 4.473982560837e-01 2.237006380078e-01 -3.364582287627e-02
9.677419354839e-02 9.354838709677e-01 1.612903225806e-01 4.469557123992e-01 2.234800271367e-01 -3.361197087735e-02
1.290322580645e-01 9.354838709677e-01 1.612903225806e-01 4.466566401661e-01 2.233310824437e-01 -3.358896879402e-02
1.612903225806e-01 9.354838709677e-01 1.612903225806e-01 4.464456450407e-01 2.232261121880e-01 -3.357264594453e-02
1.935483870968e-01 9.354838709677e-01 1.612903225806e-01 4.462910051655e-01 2.231492622772e-01 -3.356061075341e-02
2.258064516129e-01 9.354838709677e-01 1.612903225806e-01 4.461736388964e-01 2.230909985059e-01 -3.355142245691e-02
2.580645161290e-01 9.354838709677e-01 1.612903225806e-01 4.460815674475e-01 2.230453373313e-01 -3.354417513127e-02
2.903225806452e-01 9.354838709677e-01 1.612903225806e-01 4.460070299910e-01 2.230084032950e-01 -3.353828084080e-02
3.225806451613e-01 9.354838709677e-01 1.612903225806e-01 4.459450186170e-01 2.229776965249e-01 -3.353335943902e-02
3.548387096774e-01 9.354838709677e-01 1.612903225806e-01 4.458927483984e-01 2.229518278297e-01 -3.352919866041e-02
3.870967741935e-01 9.354838709677e-01 1.612903225806e-01 4.458499957310e-01 2.229306879268e-01 -3.352577951582e-02
4.193548387097e-01 9.354838709677e-01 1.612903225806e-01 4.458205611315e-01 2.229161788767e-01 -3.352338627363e-02
4.516129032258e-01 9.354838709677e-01 1.612903225806e-01 4.458154518221e-01 2.229138053795e-01 -3.352284580630e-02
4.838709677419e-01 9.354838709677e-01 1.612903225806e-01 4.458588035716e-01 2.229356356643e-01 -3.352597297620e-02
5.161290322581e-01 9.354838709677e-01 1.612903225806e-01 4.459981253410e-01 2.230054237416e-01 -3.353634115709e-02
5.483870967742e-01 9.354838709677e-01 1.612903225806e-01 4.463212073272e-01 2.231670633126e-01 -3.356055392165e-02
5.806451612903e-01 9.354838709677e-01 1.612903225806e-01 4.469830396513e-01 2.234980469508e-01 -3.361026963310e-02
6.129032258065e-01 9.354838709677e-01 1.612903225806e-01 4.482474084768e-01 2.241302639470e-01 -3.370532991687e-02
6.451612903226e-01 9.354838709677e-01 1.612903225806e-01 4.505495406230e-01 2.252813223422e-01 -3.387847115963e-02
6.774193548387e-01 9.354838709677e-01 1.612903225806e-01 4.545883389308e-01 2.273006662782e-01 -3.418226146842e-02
7.096774193548e-01 9.354838709677e-01 1.612903225806e-01 4.614594833296e-01 2.307361261414e-01 -3.469911103210e-02
7.419354838710e-01 9.354838709677e-01 1.612903225806e-01 4.728440768040e-01 2.364282411195e-01 -3.555545983664e-02
7.741935483871e-01 9.354838709677e-01 1.612903225806e-01 4.912717223666e-01 2.456417972681e-01 -3.694156304831e-02
